,Unique_ID,similarity_score
320,320,0.062351060237894836
321,321,0.061666305341717374
322,322,0.13391789600139506
323,323,0.08629030293860393
324,324,0.09826727074825228
325,325,0.04041526728107942
326,326,0.10728526885571862
327,327,0.13054281957678787
328,328,0.1707825127659933
329,329,0.13392857142857142
330,330,0.07941048166777183
331,331,0.04909043522849907
332,332,0.09898787513917946
333,333,0.174687479784702
334,334,0.04823986608631762
335,335,0.07396723671377621
336,336,0.051128953320902185
337,337,0.06144239403892804
338,338,0.11382207864489444
339,339,0.08250199811946322
340,340,0.11516123864383661
341,341,0.060522753266880246
342,342,0.04367853486341326
343,343,0.06538929679339835
344,344,0.0666800040013338
345,345,0.06373208893142239
346,346,0.08855720121159402
347,347,0.06897577005006472
348,348,0.050399743244202024
349,349,0.050446335808784624
350,350,0.1295029716956195
351,351,0.06388499578922925
352,352,0.09066796333975026
353,353,0.07271900967291131
354,354,0.07258300546909606
355,355,0.058296608401981885
356,356,0.06170335329059359
357,357,0.05667348560563007
358,358,0.08538708719341416
359,359,0.08401406713396664
360,360,0.049190243590826035
361,361,0.17289524847162493
362,362,0.08518568830287604
363,363,0.06751595780557777
364,364,0.08574929257125442
365,365,0.1420959707794764
366,366,0.1403936541210384
367,367,0.029736629254362906
368,368,0.06151959475745132
369,369,0.07628163040886639
370,370,0.08818077954471167
371,371,0.1121732176798408
372,372,0.04630991085218427
373,373,0.08690560897993006
374,374,0.05923488777590923
375,375,0.08625819491779428
376,376,0.034765817669476666
377,377,0.17118419700436516
378,378,0.0814835345064508
379,379,0.08919244682526198
380,380,0.0904204872484394
381,381,0.08378167017228101
382,382,0.12129730013258849
383,383,0.03803628871563654
384,384,0.09860475355393462
385,385,0.14116265587355864
386,386,0.0604753030414229
387,387,0.07354734300715834
388,388,0.057705592796774764
389,389,0.051156252673224205
390,390,0.13281351329055738
391,391,0.0828416869579514
392,392,0.0992876838486922
393,393,0.09311507225790608
394,394,0.08290266722896783
395,395,0.07321906854542566
396,396,0.048996066753635194
397,397,0.030899318310621433
398,398,0.10477268525248708
399,399,0.08038839705792375
400,400,0.16595677900932504
401,401,0.06058698203722755
402,402,0.08512565307587487
403,403,0.046348977465932154
404,404,0.10804236090984297
405,405,0.1789427984672309
406,406,0.04023371246543896
407,407,0.10750884008251907
408,408,0.0523624803513102
409,409,0.08426648406178136
410,410,0.080093746748625
411,411,0.07905694150420949
412,412,0.1194562186863106
413,413,0.06868697641569406
414,414,0.052647785746504625
415,415,0.07184212081070997
416,416,0.07432181098144323
417,417,0.010130511230913847
418,418,0.05688116680659837
419,419,0.07401926528072125
420,420,0.06223048602337667
421,421,0.03473562589854553
422,422,0.11897597849797781
423,423,0.12164730999905914
424,424,0.15507765717407918
425,425,0.05508602072223046
426,426,0.06267511942419625
427,427,0.07456992598589937
428,428,0.08847655783339003
429,429,0.1440907096388864
430,430,0.09178601339234366
431,431,0.06879191604901097
432,432,0.037389709664773764
433,433,0.10342860047301515
434,434,0.12110302400269125
435,435,0.029391114278493693
436,436,0.15349831394924765
437,437,0.08859623899229176
438,438,0.09103849893318919
439,439,0.028342375993809826
440,440,0.06259665931795493
441,441,0.09179545774723025
442,442,0.17554880498043554
443,443,0.10467947366982797
444,444,0.06940533630429051
445,445,0.05380478145906489
446,446,0.13758258640362322
447,447,0.06916640455224918
448,448,0.09729871876449238
449,449,0.17468953009520244
450,450,0.17537735381639297
451,451,0.09879149639396986
452,452,0.05309110878015659
453,453,0.11338934190276816
454,454,0.07061590630272242
455,455,0.06870053865727263
456,456,0.060891620294381534
457,457,0.06636648415023737
458,458,0.08067443377559248
459,459,0.10779361112725909
460,460,0.10065952899503389
461,461,0.08885136547332036
462,462,0.06787090995826069
463,463,0.06848117364683648
464,464,0.15634719199411434
465,465,0.023333765444101883
466,466,0.06772854614785964
467,467,0.07101710731986917
468,468,0.08064960523024965
469,469,0.10400332815975251
470,470,0.11980081702306017
471,471,0.06822484946251878
472,472,0.2266984034264302
473,473,0.07665142306604199
474,474,0.09811049102515929
475,475,0.11093161171242617
476,476,0.05106904825836197
477,477,0.10322575441670846
478,478,0.07464363309792318
479,479,0.06167554087354404
480,480,0.03920031661439585
481,481,0.09421344760128561
482,482,0.023746784507298883
483,483,0.12438071778453635
484,484,0.05421144224442728
485,485,0.09345802722104672
486,486,0.06781609475393448
487,487,0.12721900056407232
488,488,0.11691034891521454
489,489,0.08515994337054894
490,490,0.06449334857068052
491,491,0.09793063662822575
492,492,0.045247273305507124
493,493,0.08042536870462547
494,494,0.0875428396003061
495,495,0.1187293680217327
496,496,0.06585191770380248
497,497,0.055248004606848915
498,498,0.047387910220727386
499,499,0.13309727531402277
500,500,0.10706693721374808
501,501,0.09304842103984709
502,502,0.14966777367849135
503,503,0.16581004356583243
504,504,0.07007648882267352
505,505,0.12416881964437801
506,506,0.05607721540920443
507,507,0.04876184360034337
508,508,0.10937962016830925
509,509,0.15427524114503346
510,510,0.08137884587711594
511,511,0.11456547522849579
512,512,0.1909519345315752
513,513,0.03153225132269347
514,514,0.11900452556370288
515,515,0.050951486709645256
516,516,0.13912472175083476
517,517,0.06984302957695782
518,518,0.08834522085987723
519,519,0.10427275550625027
520,520,0.02819170383840981
521,521,0.04399058702145837
522,522,0.11612216904860294
523,523,0.095831484749991
524,524,0.16720751523954236
525,525,0.14199715054303874
526,526,0.06826561487862892
527,527,0.1071056786147618
528,528,0.05221143190031592
529,529,0.07036749609757514
530,530,0.0432843655349805
531,531,0.11984031929054419
532,532,0.11562066403915679
533,533,0.10066320644705758
534,534,0.16328902734603112
535,535,0.14603172820811053
536,536,0.09668759470012722
537,537,0.09060453698477577
538,538,0.10532981835244805
539,539,0.06575532984988024
540,540,0.12703650456154195
541,541,0.08034549807570343
542,542,0.10206207261596575
543,543,0.03708590664369647
544,544,0.09333333333333334
545,545,0.149214546069271
546,546,0.13970965915732012
547,547,0.0899433131172948
548,548,0.07157750804857642
549,549,0.15503927728547323
550,550,0.03651483716701107
551,551,0.20686707718139644
552,552,0.08833724134300598
553,553,0.1544901549040712
554,554,0.10264106159981964
555,555,0.0802572353905128
556,556,0.08088297765764038
557,557,0.08924214965063204
558,558,0.0976063490114639
559,559,0.06694351394197087
560,560,0.07179581586177382
561,561,0.0733358797622569
562,562,0.09998789147295793
563,563,0.06831300510639732
564,564,0.04443591161812615
565,565,0.03844732240543962
566,566,0.03871783279372348
567,567,0.09472044455566302
568,568,0.052916719583412715
569,569,0.0756232571403291
570,570,0.08175191193132877
571,571,0.12413175043086075
572,572,0.05954913341754136
573,573,0.06622661785325219
574,574,0.05347407899331232
575,575,0.11407173946099215
576,576,0.08638684255813601
577,577,0.04579175284428262
578,578,0.03604686254552952
579,579,0.05929270612815711
580,580,0.060845543573612756
581,581,0.11338130831181635
582,582,0.07992944983609541
583,583,0.13410259599151195
584,584,0.033318297216975254
585,585,0.13246933102885203
586,586,0.14059488135554457
587,587,0.07574860983343552
588,588,0.051899929610768204
589,589,0.044497653700578926
590,590,0.1042175665801204
591,591,0.12209657262637608
592,592,0.09565473558960234
593,593,0.1173294218265772
594,594,0.10389645436542284
595,595,0.07394687090438305
596,596,0.09329838178275733
597,597,0.04609518712088792
598,598,0.11654941681731465
599,599,0.06349206349206349
600,600,0.16414266736368963
601,601,0.06632538989598685
602,602,0.17212882093302223
603,603,0.1056532965131368
604,604,0.08514095106379167
605,605,0.08646323702173712
606,606,0.0597440149249054
607,607,0.11525104019721084
608,608,0.10044292546128847
609,609,0.1205295649749797
610,610,0.07897132686590855
611,611,0.06292277821345421
612,612,0.05058295557256703
613,613,0.0626100811976962
614,614,0.06345743169703524
615,615,0.09028191465512592
616,616,0.07743859183205894
617,617,0.09958420495707446
618,618,0.1404878717372541
619,619,0.11278230910134424
620,620,0.06622661785325219
621,621,0.06525264395087049
622,622,0.11693928658909922
623,623,0.07035415838697227
624,624,0.03465626826561808
625,625,0.046829290579084706
626,626,0.0637058989297032
627,627,0.14598864464670433
628,628,0.20035387818885084
629,629,0.0545627583494438
630,630,0.040522044923655395
631,631,0.09739382163134322
632,632,0.10918092859613353
633,633,0.043975224497147934
634,634,0.10464178987545249
635,635,0.06155303202796097
636,636,0.047199488360319244
637,637,0.043108053740904234
638,638,0.08477147215435664
639,639,0.07617063709465989
640,640,0.10192943828752511
641,641,0.07339480611586222
642,642,0.11400159603351678
643,643,0.1367939137911457
644,644,0.01905539834916765
645,645,0.057986127941292216
646,646,0.04590780850487671
647,647,0.07141399863000529
648,648,0.051857542978183534
649,649,0.08345373988844842
650,650,0.07507922692402524
651,651,0.0369913968015396
652,652,0.08446415922014454
653,653,0.06541692802082778
654,654,0.07593263966019992
655,655,0.10330386555105443
656,656,0.07119778384165573
657,657,0.037880720420707906
658,658,0.08582429643532806
659,659,0.09421114395319916
660,660,0.09538229530717174
661,661,0.0941531285871745
662,662,0.0522228123472833
663,663,0.11488133178959134
664,664,0.09649494062776787
665,665,0.13153584582162586
666,666,0.06163335513613657
667,667,0.10481056886668254
668,668,0.0402042200564173
669,669,0.08667190566019205
670,670,0.11385835536630062
671,671,0.13154933361904958
672,672,0.056888012398857435
673,673,0.042061011686753615
674,674,0.0707693279002681
675,675,0.08219949365267865
676,676,0.07325928087547758
677,677,0.0637528722644162
678,678,0.08703882797784893
679,679,0.08887426058485025
680,680,0.1479719411383064
681,681,0.09393364366277243
682,682,0.19919414279928963
683,683,0.07860775455624806
684,684,0.12170530612137224
685,685,0.08367268683324344
686,686,0.060678169975594574
687,687,0.0956529014688915
688,688,0.10173816804595438
689,689,0.10325566478996126
690,690,0.06504104522277374
691,691,0.1337525356070196
692,692,0.0939596720898815
693,693,0.04312909745889714
694,694,0.14983900955063836
695,695,0.14865882924943327
696,696,0.10474458731327635
697,697,0.09069779214431715
698,698,0.11675690435431416
699,699,0.05651205866406831
700,700,0.055776343531645026
701,701,0.13144933752826846
702,702,0.06086956521739131
703,703,0.10147709425799717
704,704,0.0724259271914588
705,705,0.059976014390406715
706,706,0.04125684985035174
707,707,0.050336704141051826
708,708,0.10355778842507526
709,709,0.06419224776902632
710,710,0.09767076031429325
711,711,0.0788778768541191
712,712,0.028903665650804
713,713,0.06267424742860071
714,714,0.05191194765645685
715,715,0.030215295631172027
716,716,0.08471737420873575
717,717,0.046507435970786264
718,718,0.11223905476190965
719,719,0.12088702634757202
720,720,0.0650157914671245
721,721,0.14789477332930712
722,722,0.07979365318194902
723,723,0.10405832897051455
724,724,0.1010706718546977
725,725,0.04370866917665225
726,726,0.0806498238036263
727,727,0.11518867373420874
728,728,0.06382978723404255
729,729,0.02175970699446223
730,730,0.1041315201750935
731,731,0.10328670401500264
732,732,0.13770607453181927
733,733,0.08129812622173141
734,734,0.11426326112678076
735,735,0.07190937498139781
736,736,0.08374629801565386
737,737,0.08627195110876248
738,738,0.16383551465321464
739,739,0.05159393703675823
740,740,0.12094863136295271
741,741,0.06607032038593519
742,742,0.06645585570677381
743,743,0.12344738281669392
744,744,0.11950644634008675
745,745,0.048491991812953224
746,746,0.06440096700065961
747,747,0.08729491598738418
748,748,0.13084175639829704
749,749,0.10706067580626216
750,750,0.14129581572766864
751,751,0.054772255750516606
752,752,0.05046691909115463
753,753,0.12140637041656148
754,754,0.07697014137659551
755,755,0.1198881565564866
756,756,0.1055169807174314
757,757,0.07493124699893898
758,758,0.08620487005299109
759,759,0.06945763480941644
760,760,0.1061988488107183
761,761,0.11593857169311526
762,762,0.1311888679319062
763,763,0.06247012666124248
764,764,0.034208031577585354
765,765,0.10547959852684763
766,766,0.10087125544480041
767,767,0.07840007719396017
768,768,0.10918413014817868
769,769,0.06949641190600928
770,770,0.04937910669852128
771,771,0.13576127006248723
772,772,0.09849203077133768
773,773,0.08544876079278277
774,774,0.06218354227038638
775,775,0.06765100914917384
776,776,0.1074430618700507
777,777,0.07761118872233864
778,778,0.04804999801042981
779,779,0.12014809376583732
780,780,0.09264468184767644
781,781,0.09442842832875938
782,782,0.1174290475364232
783,783,0.09754262200082647
784,784,0.08275122097420755
785,785,0.11982893790305563
786,786,0.1355838438878477
787,787,0.04747972854540847
788,788,0.09771935129766844
789,789,0.1824490921678612
790,790,0.07068293612920713
791,791,0.09950371902099892
792,792,0.05010748847948442
793,793,0.10204317748063471
794,794,0.10572822645648768
795,795,0.2180225401711885
796,796,0.04145560760878454
797,797,0.02087111186748709
798,798,0.08606629658238704
799,799,0.12130422381234181
800,800,0.03148581600594775
801,801,0.10044039219036509
802,802,0.02862991671569341
803,803,0.20783893121911537
804,804,0.12871692715908853
805,805,0.032516623857154495
806,806,0.10828114425674669
807,807,0.09067003383365536
808,808,0.11773762624173345
809,809,0.07548513560963972
810,810,0.10622465968698003
811,811,0.08165932248981098
812,812,0.08642702352534778
813,813,0.10358476734488238
814,814,0.11480038572994408
815,815,0.12208580165514525
816,816,0.0903696114115064
817,817,0.12838814775327387
818,818,0.10418927964135326
819,819,0.08786993644582972
820,820,0.06855106213838522
821,821,0.08367268683324344
822,822,0.10893696558842549
823,823,0.015456116693379658
824,824,0.08183170883849715
825,825,0.10314772332989355
826,826,0.0778812073187477
827,827,0.12731549783106993
828,828,0.06488159980400567
829,829,0.062217101683825514
830,830,0.04211459706693378
831,831,0.08955232124105246
832,832,0.06431196942844082
833,833,0.07792213223012213
834,834,0.07397954428741078
835,835,0.049160514400834666
836,836,0.1100191154067964
837,837,0.06526024054308337
838,838,0.08623274626849642
839,839,0.05555555555555555
840,840,0.10731835001770904
841,841,0.11765520133375292
842,842,0.13394709563020005
843,843,0.07374588361366195
844,844,0.10679200063898257
845,845,0.11062380084449823
846,846,0.04879500364742666
847,847,0.11034185368809368
848,848,0.13261677609686334
849,849,0.08492494391814197
850,850,0.12361699591944521
851,851,0.09790222538342642
852,852,0.0779187924966344
853,853,0.14150952112005571
854,854,0.07729735514271821
855,855,0.07991125898544323
856,856,0.07221485373552017
857,857,0.050882185131478436
858,858,0.12621541645493273
859,859,0.09178785564674569
860,860,0.0655226373788721
861,861,0.0816659929250042
862,862,0.07797996951841567
863,863,0.16981887783270094
864,864,0.044946657497549475
865,865,0.12045118496279712
866,866,0.039024854551894195
867,867,0.10480469092042206
868,868,0.0781262610874812
869,869,0.11665706565717285
870,870,0.05270462766947299
871,871,0.06548583459265805
872,872,0.11569404102836081
873,873,0.062257280636469035
874,874,0.0701968270605192
875,875,0.044721359549995794
876,876,0.10577290350325516
877,877,0.07392960871352162
878,878,0.03633661917021961
879,879,0.13454089028425548
880,880,0.11397834070226379
881,881,0.09594781857618334
882,882,0.04639606742978391
883,883,0.08688393273670264
884,884,0.043173917879758175
885,885,0.12474253319729148
886,886,0.0562543950463012
887,887,0.06629935441317958
888,888,0.1280077375904375
889,889,0.08478839902742213
890,890,0.07517309741553296
891,891,0.06787090995826069
892,892,0.06446320800112051
893,893,0.06405491147853108
894,894,0.10436802431239206
895,895,0.10149974286764377
896,896,0.07761181705975914
897,897,0.12770236105969923
898,898,0.05986710947139654
899,899,0.05997002248126639
900,900,0.09780759955449395
901,901,0.14263994477758973
902,902,0.06414677099914273
903,903,0.06445033866354896
904,904,0.03539961627023944
905,905,0.06011736828019569
906,906,0.08389625650826206
907,907,0.07401814800036012
908,908,0.107012113508275
909,909,0.10397407663009053
910,910,0.05194853871537359
911,911,0.048877009118595924
912,912,0.06658451424277129
913,913,0.04328396006652773
914,914,0.1441646339069247
915,915,0.06671243849949911
916,916,0.055618651039326214
917,917,0.11178996338868549
918,918,0.051298917604257706
919,919,0.05549392985100224
920,920,0.17557036423978573
921,921,0.0884266027237509
922,922,0.07317421420371177
923,923,0.14208066683349452
924,924,0.04173919355648411
925,925,0.10212592127570835
926,926,0.03188063564953509
927,927,0.13481449012022156
928,928,0.08817866715195197
929,929,0.12047580254620353
930,930,0.11444244151147037
931,931,0.11652750666851516
932,932,0.07746289461200206
933,933,0.12480754415067656
934,934,0.10394383930128556
935,935,0.07518451659128013
936,936,0.06237343238042665
937,937,0.14574391154717245
938,938,0.0831800391856058
939,939,0.04359286452893223
940,940,0.10290273286496182
941,941,0.10947447024610965
942,942,0.10701573976776821
943,943,0.04718416136255831
944,944,0.0657951694959769
945,945,0.033355577802497975
946,946,0.07590721152765896
947,947,0.04965592818159058
948,948,0.09575975287312465
949,949,0.0767450161755678
950,950,0.10559298575557327
951,951,0.08759772326742848
952,952,0.07174036793289891
953,953,0.0680036124478424
954,954,0.03359641542682503
955,955,0.09626070358206489
956,956,0.09938442914990146
957,957,0.11731184254474762
958,958,0.06187357402390562
959,959,0.09400278879076847
960,960,0.11400590984727985
961,961,0.04809860702438818
962,962,0.07623287158626796
963,963,0.06905589920542014
964,964,0.11045942741915937
965,965,0.05640760748177662
966,966,0.08823682071944683
967,967,0.1260890693060005
968,968,0.0987091068287451
969,969,0.08980265101338746
970,970,0.11519745677288244
971,971,0.11855068569626766
972,972,0.07970595967931579
973,973,0.08180077984232538
974,974,0.09024852563942802
975,975,0.06914547625376546
976,976,0.09625079440653632
977,977,0.03888568855239095
978,978,0.08482373630236038
979,979,0.08661986608440464
980,980,0.10366173559518715
981,981,0.1847926527901847
982,982,0.10157418346647872
983,983,0.05458494140949351
984,984,0.052128603514268686
985,985,0.11959870834092484
986,986,0.1466682255519865
987,987,0.07807696326077483
988,988,0.09429400145689537
989,989,0.0511207720338155
990,990,0.027109663516040994
991,991,0.146658469665008
992,992,0.22912158244438421
993,993,0.10268975665827172
994,994,0.06759303084186633
995,995,0.06385442148942154
996,996,0.03754202365911691
997,997,0.13035779813488854
998,998,0.03905088227922799
999,999,0.15943764539706537
1000,1000,0.12674013726163796
1001,1001,0.10403129732205987
1002,1002,0.053775877464790435
1003,1003,0.1448743395748978
1004,1004,0.12031006720914547
1005,1005,0.12120864305257124
1006,1006,0.12737045052816692
1007,1007,0.08051455171094779
1008,1008,0.11210646280214126
1009,1009,0.13267584199341712
1010,1010,0.05282859011668849
1011,1011,0.05128954537112856
1012,1012,0.14479662371632546
1013,1013,0.11898881557697895
1014,1014,0.12634145701224261
1015,1015,0.1184485729072546
1016,1016,0.05280473151592524
1017,1017,0.04625932213369937
1018,1018,0.07346020962671605
1019,1019,0.08200987519101242
1020,1020,0.06704852344015112
1021,1021,0.18102822723416367
1022,1022,0.060815427455302024
1023,1023,0.08732515414048779
1024,1024,0.07207499701564472
1025,1025,0.034893157889942655
1026,1026,0.16135685927792484
1027,1027,0.05000765481875323
1028,1028,0.05933055656682091
1029,1029,0.03771407209082557
1030,1030,0.1385663269313568
1031,1031,0.08355851549768142
1032,1032,0.05922242120989178
1033,1033,0.1005037815259212
1034,1034,0.10014692812316213
1035,1035,0.06032969774067617
1036,1036,0.059752591979580216
1037,1037,0.1156787787180613
1038,1038,0.041305703449290854
1039,1039,0.058600903867311926
1040,1040,0.05443794453866777
1041,1041,0.05665834197084041
1042,1042,0.07149551379725942
1043,1043,0.07666127661014253
1044,1044,0.11915179858068276
1045,1045,0.05259145717941922
1046,1046,0.06328172452642944
1047,1047,0.0645094166430153
1048,1048,0.0702860951226288
1049,1049,0.09103152394228321
1050,1050,0.05562918786826215
1051,1051,0.09061915769440536
1052,1052,0.08114822249196492
1053,1053,0.07076044906315579
1054,1054,0.09595689816501454
1055,1055,0.13609589065370986
1056,1056,0.0897683882685259
1057,1057,0.13045451257138735
1058,1058,0.08197822947299413
1059,1059,0.1056666144238827
1060,1060,0.07843639875124522
1061,1061,0.09534625892455922
1062,1062,0.12299644696008073
1063,1063,0.13671718540493263
1064,1064,0.08805874420954336
